Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,ACS19_5yr_B02018001,ACS19_5yr_B02018002,ACS19_5yr_B02018003,ACS19_5yr_B02018004,ACS19_5yr_B02018005,ACS19_5yr_B02018006,ACS19_5yr_B02018007,ACS19_5yr_B02018008,ACS19_5yr_B02018009,ACS19_5yr_B02018010,ACS19_5yr_B02018011,ACS19_5yr_B02018012,ACS19_5yr_B02018013,ACS19_5yr_B02018014,ACS19_5yr_B02018015,ACS19_5yr_B02018016,ACS19_5yr_B02018017,ACS19_5yr_B02018018,ACS19_5yr_B02018019,ACS19_5yr_B02018020,ACS19_5yr_B02018021,ACS19_5yr_B02018022,ACS19_5yr_B02018023,ACS19_5yr_B02018024,ACS19_5yr_B02018001s,ACS19_5yr_B02018002s,ACS19_5yr_B02018003s,ACS19_5yr_B02018004s,ACS19_5yr_B02018005s,ACS19_5yr_B02018006s,ACS19_5yr_B02018007s,ACS19_5yr_B02018008s,ACS19_5yr_B02018009s,ACS19_5yr_B02018010s,ACS19_5yr_B02018011s,ACS19_5yr_B02018012s,ACS19_5yr_B02018013s,ACS19_5yr_B02018014s,ACS19_5yr_B02018015s,ACS19_5yr_B02018016s,ACS19_5yr_B02018017s,ACS19_5yr_B02018018s,ACS19_5yr_B02018019s,ACS19_5yr_B02018020s,ACS19_5yr_B02018021s,ACS19_5yr_B02018022s,ACS19_5yr_B02018023s,ACS19_5yr_B02018024s
"343798010000","32100US343798010000","Camden city; Philadelphia-Camden-Wilmington","Camden city; Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part); New Jersey","nj","321","00","ACSSF","0010908",,,,,"34",,,"10000",,,,,,,,,,,"37980",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,74002,1979,280,0,0,0,155,396,84,0,4,88,50,0,0,0,0,0,0,0,0,0,908,0,14,284.8485,127.2727,17.57576,17.57576,17.57576,121.8182,121.8182,62.42424,17.57576,4.848485,70.90909,32.72727,17.57576,17.57576,17.57576,17.57576,17.57576,17.57576,17.57576,17.57576,17.57576,195.7576,17.57576,11.51515
"344594060900","32100US344594060900","Princeton; Trenton-Princeton","Princeton; Trenton-Princeton, NJ Metro Area; New Jersey","nj","321","00","ACSSF","0010909",,,,,"34",,,"60900",,,,,,,,,,,"45940",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,31000,5993,1074,49,0,0,0,2851,232,7,0,229,1102,11,3,0,0,0,55,5,49,48,188,37,53,368.4849,204.2424,33.33333,15.75758,15.75758,15.75758,250.9091,100.6061,6.060606,15.75758,78.78788,200,10.30303,3.636364,15.75758,15.75758,15.75758,34.54546,5.454545,37.57576,18.78788,79.39394,36.36364,38.78788
"344594074000","32100US344594074000","Trenton city; Trenton-Princeton","Trenton city; Trenton-Princeton, NJ Metro Area; New Jersey","nj","321","00","ACSSF","0010910",,,,,"34",,,"74000",,,,,,,,,,,"45940",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,83412,1453,279,0,0,122,0,394,251,0,8,143,161,0,0,0,0,0,12,0,0,0,23,0,60,242.4242,110.9091,17.57576,17.57576,90.90909,17.57576,138.1818,116.3636,17.57576,7.272727,94.54546,94.54546,17.57576,17.57576,17.57576,17.57576,17.57576,12.72727,17.57576,17.57576,17.57576,23.0303,17.57576,55.15152
"344722007600","32100US344722007600","Bridgeton city; Vineland-Bridgeton","Bridgeton city; Vineland-Bridgeton, NJ Metro Area; New Jersey","nj","321","00","ACSSF","0010911",,,,,"34",,,"07600",,,,,,,,,,,"47220",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,24540,168,51,0,0,0,6,17,0,0,0,10,70,0,0,0,0,0,0,0,0,0,0,0,14,56.9697,40.60606,13.93939,13.93939,13.93939,6.666667,10.90909,13.93939,13.93939,13.93939,7.272727,41.21212,13.93939,13.93939,13.93939,13.93939,13.93939,13.93939,13.93939,13.93939,13.93939,13.93939,13.93939,11.51515
"344722076070","32100US344722076070","Vineland city; Vineland-Bridgeton","Vineland city; Vineland-Bridgeton, NJ Metro Area; New Jersey","nj","321","00","ACSSF","0010912",,,,,"34",,,"76070",,,,,,,,,,,"47220",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,60034,1118,366,12,0,0,0,245,378,0,0,56,17,0,0,0,0,0,0,0,0,0,0,0,44,235.7576,92.72727,40.60606,17.57576,17.57576,17.57576,108.4848,145.4545,17.57576,17.57576,43.0303,15.15152,17.57576,17.57576,17.57576,17.57576,17.57576,17.57576,17.57576,17.57576,17.57576,17.57576,17.57576,35.75758
"351046001780","32100US351046001780","Alamogordo city; Alamogordo","Alamogordo city; Alamogordo, NM Micro Area; New Mexico","nm","321","00","ACSSF","0004073",,,,,"35",,,"01780",,,,,,,,,,,"10460",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,31384,1038,0,0,0,0,0,164,311,0,19,241,42,0,0,0,0,0,0,0,0,38,42,0,181,128.4848,15.15152,15.15152,15.15152,15.15152,15.15152,123.0303,74.54546,15.15152,21.21212,98.78788,25.45455,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,21.81818,35.75758,15.15152,126.6667
"351074002000","32100US351074002000","Albuquerque city; Albuquerque","Albuquerque city; Albuquerque, NM Metro Area; New Mexico","nm","321","00","ACSSF","0004074",,,,,"35",,,"02000",,,,,,,,,,,"10740",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,559374,23972,3974,148,0,0,0,3945,4046,0,106,2151,1708,410,10,52,173,0,345,99,145,731,4779,0,1150,643.6364,473.9394,109.0909,16.9697,16.9697,16.9697,418.1818,461.8182,16.9697,49.09091,267.2727,239.3939,150.303,9.69697,40.60606,89.09091,16.9697,130.303,75.75758,84.24242,247.8788,469.0909,16.9697,271.5151
"351610005220","32100US351610005220","Artesia city; Carlsbad-Artesia","Artesia city; Carlsbad-Artesia, NM Micro Area; New Mexico","nm","321","00","ACSSF","0004075",,,,,"35",,,"05220",,,,,,,,,,,"16100",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,12262,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.30303,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,10.30303,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515
"351610012150","32100US351610012150","Carlsbad city; Carlsbad-Artesia","Carlsbad city; Carlsbad-Artesia, NM Micro Area; New Mexico","nm","321","00","ACSSF","0004076",,,,,"35",,,"12150",,,,,,,,,,,"16100",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,29158,586,0,0,0,22,0,129,263,0,0,149,0,0,0,0,0,0,0,0,0,0,15,0,8,108.4848,13.33333,13.33333,13.33333,22.42424,13.33333,80,49.69697,13.33333,13.33333,92.12122,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333,14.54545,13.33333,8.484848
"351758016420","32100US351758016420","Clovis city; Clovis","Clovis city; Clovis, NM Micro Area; New Mexico","nm","321","00","ACSSF","0004077",,,,,"35",,,"16420",,,,,,,,,,,"17580",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,38891,1006,26,0,0,0,0,80,455,14,0,100,169,73,0,0,0,0,0,0,0,42,12,0,35,88.48485,24.24242,15.15152,15.15152,15.15152,15.15152,60.60606,118.7879,12.72727,15.15152,50.90909,88.48485,61.21212,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,27.87879,9.090909,15.15152,25.45455
"351970020270","32100US351970020270","Deming city; Deming","Deming city; Deming, NM Micro Area; New Mexico","nm","321","00","ACSSF","0004078",,,,,"35",,,"20270",,,,,,,,,,,"19700",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,14139,198,0,0,0,0,0,16,122,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,44.84848,11.51515,11.51515,11.51515,11.51515,11.51515,12.12121,55.75758,11.51515,11.51515,11.51515,49.69697,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515
"352158025170","32100US352158025170","Española city (part); Española","Española city (part); Española, NM Micro Area; New Mexico","nm","321","00","ACSSF","0004079",,,,,"35",,,"25170",,,,,,,,,,,"21580",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,6752,87,0,0,0,0,0,29,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.45455,10.30303,10.30303,10.30303,10.30303,10.30303,12.72727,18.18182,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303
"352214025800","32100US352214025800","Farmington city; Farmington","Farmington city; Farmington, NM Metro Area; New Mexico","nm","321","00","ACSSF","0004080",,,,,"35",,,"25800",,,,,,,,,,,"22140",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,45258,812,75,0,0,0,0,120,265,0,0,172,32,18,0,0,0,0,0,0,0,23,58,0,49,103.0303,37.57576,15.15152,15.15152,15.15152,15.15152,50.30303,97.57576,15.15152,15.15152,57.57576,18.18182,11.51515,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,11.51515,46.66667,15.15152,32.12121
"352370028460","32100US352370028460","Gallup city; Gallup","Gallup city; Gallup, NM Micro Area; New Mexico","nm","321","00","ACSSF","0004081",,,,,"35",,,"28460",,,,,,,,,,,"23700",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,21854,825,28,0,0,0,0,12,408,0,0,131,46,0,0,0,0,0,17,0,0,10,173,0,0,116.9697,20,13.33333,13.33333,13.33333,13.33333,10.30303,114.5455,13.33333,13.33333,61.81818,43.63636,13.33333,13.33333,13.33333,13.33333,13.33333,17.57576,13.33333,13.33333,9.69697,106.0606,13.33333,13.33333
"352438030490","32100US352438030490","Grants city; Grants","Grants city; Grants, NM Micro Area; New Mexico","nm","321","00","ACSSF","0004082",,,,,"35",,,"30490",,,,,,,,,,,"24380",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,9036,74,0,0,0,0,0,8,50,0,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,32.72727,10.30303,10.30303,10.30303,10.30303,10.30303,6.666667,32.72727,10.30303,10.30303,10.30303,6.060606,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303
"352602032520","32100US352602032520","Hobbs city; Hobbs","Hobbs city; Hobbs, NM Micro Area; New Mexico","nm","321","00","ACSSF","0004083",,,,,"35",,,"32520",,,,,,,,,,,"26020",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,38375,402,71,0,0,0,0,3,138,0,2,0,0,0,0,0,0,0,179,0,0,0,0,0,9,40,67.27273,15.15152,15.15152,15.15152,15.15152,3.030303,83.63636,15.15152,3.030303,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,116.3636,15.15152,15.15152,15.15152,15.15152,15.15152,11.51515
"352974039380","32100US352974039380","Las Cruces city; Las Cruces","Las Cruces city; Las Cruces, NM Metro Area; New Mexico","nm","321","00","ACSSF","0004084",,,,,"35",,,"39380",,,,,,,,,,,"29740",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,102102,2949,371,0,0,0,0,495,1061,0,0,174,394,51,0,0,29,0,13,15,0,128,140,0,78,236.3636,121.2121,16.9697,16.9697,16.9697,16.9697,109.0909,268.4849,16.9697,16.9697,72.72727,129.697,47.27273,16.9697,16.9697,21.21212,16.9697,12.72727,15.15152,16.9697,77.57576,56.36364,16.9697,30.90909
"352978039940","32100US352978039940","Las Vegas city; Las Vegas","Las Vegas city; Las Vegas, NM Micro Area; New Mexico","nm","321","00","ACSSF","0004085",,,,,"35",,,"39940",,,,,,,,,,,"29780",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,13176,141,8,0,0,0,0,29,19,0,10,33,28,0,0,0,0,0,0,0,0,0,14,0,0,60,10.30303,11.51515,11.51515,11.51515,11.51515,20,15.75758,11.51515,11.51515,33.33333,24.24242,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,19.39394,11.51515,11.51515
"353106042320","32100US353106042320","Los Alamos CDP; Los Alamos","Los Alamos CDP; Los Alamos, NM Micro Area; New Mexico","nm","321","00","ACSSF","0004086",,,,,"35",,,"42320",,,,,,,,,,,"31060",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,12666,1167,235,0,0,0,0,592,121,0,0,20,69,48,0,0,0,0,13,0,35,0,0,0,34,83.63636,77.57576,11.51515,11.51515,11.51515,11.51515,106.0606,56.9697,11.51515,11.51515,15.15152,49.69697,36.9697,11.51515,11.51515,11.51515,11.51515,12.12121,11.51515,34.54546,11.51515,11.51515,11.51515,23.63636
"353878059260","32100US353878059260","Portales city; Portales","Portales city; Portales, NM Micro Area; New Mexico","nm","321","00","ACSSF","0004087",,,,,"35",,,"59260",,,,,,,,,,,"38780",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,11854,299,98,0,0,0,0,30,117,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,6,26.06061,67.27273,11.51515,11.51515,11.51515,11.51515,16.36364,80,11.51515,11.51515,41.21212,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,6.666667
"354074064930","32100US354074064930","Roswell city; Roswell","Roswell city; Roswell, NM Micro Area; New Mexico","nm","321","00","ACSSF","0004088",,,,,"35",,,"64930",,,,,,,,,,,"40740",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,47941,745,40,0,0,0,0,6,278,0,6,59,38,0,0,0,0,0,62,22,0,108,84,0,42,46.06061,34.54546,15.15152,15.15152,15.15152,15.15152,7.272727,115.1515,15.15152,7.272727,36.9697,20,15.15152,15.15152,15.15152,15.15152,15.15152,58.18182,27.27273,15.15152,91.51515,55.75758,15.15152,29.09091
"354076065210","32100US354076065210","Ruidoso village; Ruidoso","Ruidoso village; Ruidoso, NM Micro Area; New Mexico","nm","321","00","ACSSF","0004089",,,,,"35",,,"65210",,,,,,,,,,,"40760",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,7791,42,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,31.51515,10.30303,10.30303,10.30303,10.30303,10.30303,28.48485,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,12.12121,10.30303,10.30303,10.30303
"354214070500","32100US354214070500","Santa Fe city; Santa Fe","Santa Fe city; Santa Fe, NM Metro Area; New Mexico","nm","321","00","ACSSF","0004090",,,,,"35",,,"70500",,,,,,,,,,,"42140",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,83922,1546,207,0,0,0,6,345,316,0,9,197,120,0,0,0,5,0,11,4,52,116,19,0,139,161.2121,72.12122,16.9697,16.9697,16.9697,6.666667,83.63636,120,16.9697,8.484848,62.42424,41.81818,16.9697,16.9697,16.9697,4.848485,16.9697,10.90909,3.636364,47.27273,85.45454,14.54545,16.9697,46.06061
"354350073260","32100US354350073260","Silver City town; Silver City","Silver City town; Silver City, NM Micro Area; New Mexico","nm","321","00","ACSSF","0004091",,,,,"35",,,"73260",,,,,,,,,,,"43500",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,9627,220,75,0,0,0,0,4,78,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,110.303,70.90909,10.30303,10.30303,10.30303,10.30303,4.848485,40,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,63.63636,10.30303,10.30303,10.30303,10.30303,10.30303
"354534076200","32100US354534076200","Taos town; Taos","Taos town; Taos, NM Micro Area; New Mexico","nm","321","00","ACSSF","0004092",,,,,"35",,,"76200",,,,,,,,,,,"45340",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,5967,41,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,21,0,0,1,45.45454,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,26.66667,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,27.27273,10.30303,10.30303,1.212121
"361058001000","32100US361058001000","Albany city; Albany-Schenectady-Troy","Albany city; Albany-Schenectady-Troy, NY Metro Area; New York","ny","321","00","ACSSF","0026403",,,,,"36",,,"01000",,,,,,,,,,,"10580",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,97478,8091,1153,71,0,962,7,1599,1101,0,77,241,533,0,17,0,165,0,1255,0,10,107,229,0,564,572.1212,223.6364,56.36364,16.9697,378.7879,9.090909,243.0303,216.9697,16.9697,37.57576,61.21212,178.1818,16.9697,12.12121,16.9697,92.12122,16.9697,326.0606,16.9697,10.30303,91.51515,89.69697,16.9697,154.5455
"361058065508","32100US361058065508","Schenectady city; Albany-Schenectady-Troy","Schenectady city; Albany-Schenectady-Troy, NY Metro Area; New York","ny","321","00","ACSSF","0026404",,,,,"36",,,"65508",,,,,,,,,,,"10580",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,65334,5778,2625,35,0,0,0,946,271,0,9,5,192,0,0,0,0,0,456,65,10,0,58,0,1106,364.2424,349.697,42.42424,16.9697,16.9697,16.9697,274.5454,99.39394,16.9697,9.090909,6.060606,71.51515,16.9697,16.9697,16.9697,16.9697,16.9697,236.3636,45.45454,8.484848,16.9697,36.9697,16.9697,246.6667
"361058075484","32100US361058075484","Troy city; Albany-Schenectady-Troy","Troy city; Albany-Schenectady-Troy, NY Metro Area; New York","ny","321","00","ACSSF","0026405",,,,,"36",,,"75484",,,,,,,,,,,"10580",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,49458,2887,687,9,0,57,5,1597,111,0,0,76,150,0,0,0,0,0,0,13,3,14,27,0,138,210.303,143.6364,7.272727,15.15152,35.15152,4.242424,149.0909,41.21212,15.15152,15.15152,25.45455,38.78788,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,13.33333,3.030303,9.090909,18.78788,15.15152,49.09091
"361122002066","32100US361122002066","Amsterdam city; Amsterdam","Amsterdam city; Amsterdam, NY Micro Area; New York","ny","321","00","ACSSF","0026406",,,,,"36",,,"02066",,,,,,,,,,,"11220",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,17836,219,10,0,0,60,0,39,18,0,0,6,6,0,0,0,0,0,0,0,0,10,32,0,38,61.81818,10.30303,11.51515,11.51515,49.69697,11.51515,20.60606,16.36364,11.51515,11.51515,6.666667,4.848485,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,10.30303,24.84848,11.51515,21.81818
"361218003078","32100US361218003078","Auburn city; Auburn","Auburn city; Auburn, NY Micro Area; New York","ny","321","00","ACSSF","0026407",,,,,"36",,,"03078",,,,,,,,,,,"12180",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,26601,319,92,0,0,0,0,7,28,0,0,89,7,0,0,0,0,0,0,0,0,70,0,0,26,73.33334,72.12122,13.33333,13.33333,13.33333,13.33333,8.484848,30.90909,13.33333,13.33333,52.12121,6.666667,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333,47.87879,13.33333,13.33333,23.63636
"361286004715","32100US361286004715","Batavia city; Batavia","Batavia city; Batavia, NY Micro Area; New York","ny","321","00","ACSSF","0026408",,,,,"36",,,"04715",,,,,,,,,,,"12860",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,14578,180,27,0,0,8,0,57,35,0,0,31,0,0,0,0,0,0,14,0,8,0,0,0,0,60,28.48485,11.51515,11.51515,11.51515,11.51515,38.78788,25.45455,11.51515,11.51515,29.69697,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,13.93939,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515
"361378006607","32100US361378006607","Binghamton city; Binghamton","Binghamton city; Binghamton, NY Metro Area; New York","ny","321","00","ACSSF","0026409",,,,,"36",,,"06607",,,,,,,,,,,"13780",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,45140,2972,733,53,0,28,0,519,283,0,2,80,81,252,0,0,0,0,110,0,0,0,481,0,350,351.5151,184.8485,41.81818,15.15152,32.72727,15.15152,118.7879,95.75758,15.15152,3.030303,47.87879,32.12121,124.8485,15.15152,15.15152,15.15152,15.15152,86.66666,15.15152,15.15152,15.15152,146.0606,15.15152,173.3333
"361538011000","32100US361538011000","Buffalo city; Buffalo-Cheektowaga","Buffalo city; Buffalo-Cheektowaga, NY Metro Area; New York","ny","321","00","ACSSF","0026410",,,,,"36",,,"11000",,,,,,,,,,,"15380",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,256480,16860,3342,1543,309,2930,0,1815,592,0,14,498,424,386,23,0,1348,0,735,10,111,940,923,0,917,692.7273,430.303,300.606,144.8485,475.7576,16.9697,250.303,107.8788,16.9697,12.12121,145.4545,84.24242,187.2727,20.60606,16.9697,260.606,16.9697,236.9697,11.51515,57.57576,247.8788,221.8182,16.9697,191.5152
"361538015000","32100US361538015000","Cheektowaga CDP; Buffalo-Cheektowaga","Cheektowaga CDP; Buffalo-Cheektowaga, NY Metro Area; New York","ny","321","00","ACSSF","0026411",,,,,"36",,,"15000",,,,,,,,,,,"15380",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,73740,2037,635,56,0,108,0,216,67,0,0,94,123,19,0,0,28,0,115,0,41,19,159,0,357,583.0303,280.606,56.9697,16.9697,61.21212,16.9697,109.697,35.15152,16.9697,16.9697,43.0303,58.78788,16.9697,16.9697,16.9697,27.27273,16.9697,96.36364,16.9697,35.75758,16.36364,72.12122,16.9697,202.4242
"361850018256","32100US361850018256","Corning city; Corning","Corning city; Corning, NY Micro Area; New York","ny","321","00","ACSSF","0026412",,,,,"36",,,"18256",,,,,,,,,,,"18500",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,10696,217,125,0,0,0,0,64,12,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,75.75758,70.30303,11.51515,11.51515,11.51515,11.51515,28.48485,10.90909,11.51515,11.51515,8.484848,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,9.090909,11.51515,11.51515,11.51515
"361866018388","32100US361866018388","Cortland city; Cortland","Cortland city; Cortland, NY Micro Area; New York","ny","321","00","ACSSF","0026413",,,,,"36",,,"18388",,,,,,,,,,,"18660",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,18739,168,10,0,0,0,0,78,4,0,12,64,0,0,0,0,0,0,0,0,0,0,0,0,0,52.12121,8.484848,11.51515,11.51515,11.51515,11.51515,29.09091,5.454545,11.51515,10.30303,40.60606,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515
"362130024229","32100US362130024229","Elmira city; Elmira","Elmira city; Elmira, NY Metro Area; New York","ny","321","00","ACSSF","0026414",,,,,"36",,,"24229",,,,,,,,,,,"21300",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,27402,260,30,0,0,8,0,77,5,0,0,13,14,0,0,0,0,0,47,0,0,0,0,0,66,84.24242,17.57576,13.33333,13.33333,7.272727,13.33333,35.75758,6.060606,13.33333,13.33333,10.30303,11.51515,13.33333,13.33333,13.33333,13.33333,13.33333,37.57576,13.33333,13.33333,13.33333,13.33333,13.33333,38.78788
"362402029333","32100US362402029333","Glens Falls city; Glens Falls","Glens Falls city; Glens Falls, NY Metro Area; New York","ny","321","00","ACSSF","0026415",,,,,"36",,,"29333",,,,,,,,,,,"24020",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,14340,390,21,0,0,0,0,108,131,0,0,38,69,0,0,0,0,0,0,0,0,0,23,0,0,107.8788,22.42424,11.51515,11.51515,11.51515,11.51515,64.24242,46.66667,11.51515,11.51515,35.15152,46.06061,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,21.81818,11.51515,11.51515
"362410029443","32100US362410029443","Gloversville city; Gloversville","Gloversville city; Gloversville, NY Micro Area; New York","ny","321","00","ACSSF","0026416",,,,,"36",,,"29443",,,,,,,,,,,"24100",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,14878,191,0,0,0,0,0,76,50,0,0,23,20,0,0,0,0,0,0,0,0,0,18,0,4,62.42424,11.51515,11.51515,11.51515,11.51515,11.51515,50.30303,47.27273,11.51515,11.51515,30.90909,15.15152,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,18.78788,11.51515,4.242424
"362646035969","32100US362646035969","Hudson city; Hudson","Hudson city; Hudson, NY Micro Area; New York","ny","321","00","ACSSF","0026417",,,,,"36",,,"35969",,,,,,,,,,,"26460",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,6235,575,120,317,0,0,0,64,45,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,10,95.75758,73.33334,82.42424,10.30303,10.30303,10.30303,37.57576,23.63636,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,4.848485,10.30303,9.69697
"362706038077","32100US362706038077","Ithaca city; Ithaca","Ithaca city; Ithaca, NY Metro Area; New York","ny","321","00","ACSSF","0026418",,,,,"36",,,"38077",,,,,,,,,,,"27060",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,30569,6353,963,103,0,0,0,3325,254,0,0,251,580,64,38,28,38,0,86,0,211,106,82,0,224,264.2424,200.6061,67.27273,15.15152,15.15152,15.15152,336.9697,73.33334,15.15152,15.15152,65.45454,122.4242,44.24242,36.36364,25.45455,35.75758,15.15152,39.39394,15.15152,89.69697,61.21212,47.87879,15.15152,101.2121
"362746021105","32100US362746021105","Dunkirk city; Jamestown-Dunkirk-Fredonia","Dunkirk city; Jamestown-Dunkirk-Fredonia, NY Micro Area; New York","ny","321","00","ACSSF","0026419",,,,,"36",,,"21105",,,,,,,,,,,"27460",,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,11865,134,0,0,0,0,0,0,44,0,0,6,68,0,0,0,0,0,0,0,0,0,0,0,16,51.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,30.90909,11.51515,11.51515,6.666667,43.63636,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,12.72727
